	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72
40	34507.3	198735.3	105281.3	34917.9	100001.1	54514.3	20744.4	133889.1	3039.1	5364.1	11205.9	80268.4	37916.3	117069.9	97063.4	69969.7	29476.6	94970.3	1313.7	28921	139633.5	43415.5	37607.4	129272.6	80981	13097.9	88056	1571.9	62057.2	20339.7	6808.8	36719.2	90056.9	52709.6	124584.4	5935.8	47209	21792.5	15890.2	0	92898.5	72289.1	35510.7	4350.5	1802.4	128515.6	114234.4	2082.6	121719	34971.8	46763.2	1226.9	1440.2	33421.7	30971.5	14571.4	38651.1	2427.6	73085.8	38605.7	49778.3	33587.5	42945.6	13719.6	74227.8	73241.2	14534.1	44663.9	42328.4	14452	9835.8	54406.2
41	67622.8	255983.1	14129.4	91352.7	9081	73363.7	109707.3	62925.6	93907.2	94327	96960.9	29331.7	126879.2	26231.8	22479.4	37093.1	65144.5	32135.6	93652.7	67193.7	48481.6	120688	91722.6	57693.1	44315.9	98810.4	18268.6	93825.2	32008.6	100090.5	94133.8	113991.7	11635.9	53639.5	51617.7	91982.8	138478.7	110755.4	86125.1	92947.6	0	29235.5	112268	93313.4	94055.7	37363.7	45435.4	92419.4	46315.9	92342.2	135726.1	92265.1	92482	108849.4	122241.2	99196.4	129920.8	93698.7	51888.2	111182	138497.6	82128.9	122871.6	99474.6	18984.6	49087.2	93269.1	85194.7	89684.4	103414.9	84629.8	42545.5
42	61075.6	229478.3	41518.3	66305.4	37021.5	46858.9	87604.5	68719.6	71804.4	72224.2	79079.7	15801.2	104776.4	53306.9	28065.2	41620.8	48017	29800.8	72439	47538.4	75870.5	111289.3	85175.4	64103.1	54011	76707.6	19057.8	71985.6	15212.6	88213.5	72031	104593	25398.6	52086.8	59414.9	74101.6	116375.9	88652.6	70177.3	73046.8	29135.5	0	103384.5	71210.6	72372.2	64752.6	49064.9	74014.7	55053.7	85795	113623.3	72684.6	72637.8	101295.5	100138.4	77093.6	107818	71595.9	57207.4	104840.2	113450.3	75581.7	97824.3	81593.4	10458.3	22899.5	71166.3	80758.5	85248.2	81312.1	66748.6	18698.1
43	45700.1	234203.7	121791.2	70386.3	113830	89636.8	52166.8	165220	38507.5	40832.5	25357.4	111599.3	67475.1	132850.3	124410.2	79311.4	58116	126301.2	36867.8	60488.1	146561.8	16893.2	22951.7	160603.5	84345.3	48566.3	116004.9	37040.3	90696.6	17313.2	42277.2	3742.4	116754	62556.1	155915.3	34093.7	45172.5	53214.9	44303.6	36162.7	112179.4	103620	0	39818.9	37270.8	135443.9	145565.3	34578.9	151398.7	21695.1	60270.3	35309	35773.5	4294.8	31667.9	50039.8	26832.7	37896	73282.2	4166	70960.2	31511.8	76224.9	22525.1	101392.9	106816.1	49656.6	31053.7	27228.5	45259	44764.2	85737.1
44	38114.6	194985.3	105127.2	31167.9	100184.3	52790.8	16994.4	132165.6	2072.5	1614.1	14813.2	78544.9	34166.3	116915.8	95339.9	73577	31734.2	93246.8	3714.9	27197.5	139479.4	47022.8	41214.7	127549.1	84588.3	9347.9	86332.5	3261.5	60995.4	23947	3058.8	40326.5	89902.8	56316.9	122860.9	9543.1	47307.5	18042.5	19497.5	4322.7	92744.4	70565.6	39118	0	3533	128361.5	112510.9	5689.9	119995.5	38579.1	43013.2	4834.2	5047.5	37029	31070	10821.4	38749.6	2376.8	76693.1	42213	46028.3	37194.8	39195.6	17326.9	74073.7	71517.7	10734.7	48271.2	45935.7	10702	12406.9	52682.7
45	35534.1	197934.3	106308.1	34116.9	101027.9	53815.5	19943.4	133190.3	2239.2	4563.1	12232.7	79569.6	37115.3	118096.7	96364.6	70996.5	30503.4	94271.5	1134.4	28222.2	140660.3	44442.3	38634.2	128573.8	82007.8	12296.9	87357.2	516.9	62020.1	21366.5	6007.8	37746	91083.7	53736.4	123885.6	6962.6	46067	20991.5	16917	1742.2	93925.3	71590.3	36537.5	3549.5	0	129542.4	113535.6	3109.4	121020.2	35998.6	45962.2	2253.7	2467	34448.5	29829.5	13770.4	37509.1	1682.9	74112.6	39632.5	48977.3	34614.3	42144.6	14746.4	75254.6	72542.4	13683.7	45690.7	43355.2	13651	10862.6	53707.4
46	95189.8	291435.9	24361.2	126805.5	31164.2	108816.5	145160.1	71587.6	129360	129779.8	128296.7	64784.5	162332	24018.2	53374.5	59503.4	100597.3	64402.3	129105.5	102646.5	12098.5	148255	113817.6	66605	53070.7	134263.2	53721.4	129278	67461.4	127657.5	129586.6	137079	47088.7	77489.7	60290.4	127435.6	172336.2	146208.2	113692.1	128400.4	37253.8	64688.3	134594.8	128766.2	129508.5	0	68510.6	127872.2	54767.4	115723.2	171178.9	127717.9	127934.8	131847.4	153343.7	134649.2	158194.5	129151.5	62769.3	130795.1	173950.4	108335.2	158324.4	127013.2	54437.4	84540	128721.9	104807.8	109297.5	138867.7	120082.6	77998.3
47	103441.2	263455.2	54729.5	104622.9	53948.6	80835.8	129366	20656.9	113565.9	113985.7	120841.2	37148.5	143216.9	47580.3	23705.7	80797.6	90213.6	21113.7	114200.5	89299.9	78176.6	153050.8	127541	18723.4	88020.4	118469.1	33345.2	113747.1	59846.6	129975	113792.5	146354.5	34111.4	91919.5	19064.7	115863.1	158137.4	130414.1	111938.8	114808.3	45526.7	49088.8	145146	112972.1	114133.7	69055	0	115776.2	18720.1	128160.6	155384.8	114446.1	114399.3	143057	141899.9	118855.1	149579.5	113357.4	95592.7	147205.8	150384.4	117947.3	134758.4	123354.9	47216.4	56559.3	112927.8	122429	126918.7	123073.6	108510.1	60459.6
48	33881.2	200109.2	104655.2	36291.8	99375	55542.3	22118.3	134917.1	4413	6738	9532.8	81296.4	39290.2	116443.8	96696.6	69343.6	28850.5	95998.3	2773.3	29949	139007.4	41742.4	35934.3	130300.6	80354.9	14471.8	88291.3	2945.8	61431.1	18666.6	8182.7	35046.1	89430.8	52083.5	125612.4	4262.7	48582.9	23166.4	15264.1	2068.2	92272.4	73317.1	33837.6	5724.4	3176.3	127889.5	115262.4	0	122747	33298.7	48137.1	1214.5	1679	31748.6	32345.4	15945.3	40025	3801.5	72459.7	36932.6	51152.2	32670.3	44319.5	12046.5	73601.7	74269.2	15562.1	43270.9	40655.3	15825.9	10507.6	55434.2
49	107025.4	272059.6	44360.4	113227.3	50268.6	89440.2	136898.9	17795.5	121098.8	121518.6	128374.1	44681.4	151821.3	35272.7	27362.7	81958.2	96566.7	34342.7	121733.4	96832.8	64483.8	160090.6	131125.2	12812.9	87497.5	126002	36929.4	121280	63430.8	137507.9	121325.4	153394.3	37453.5	95503.7	6498.3	123396	165670.3	137947	119471.7	122341.2	46288.8	55156.5	151670.6	120505	121666.6	55362.2	18785.7	123309.1	0	131744.8	162917.7	121979	121932.2	148252	149432.8	126388	157112.4	120890.3	96753.3	150790	158988.8	121531.5	143362.8	130887.8	50800.6	65163.7	120460.7	126013.2	130502.9	130606.5	116043	67992.5
50	25867.9	233242.1	102520.3	69424.7	93459.7	84817.1	52454.7	147514.3	37545.9	39870.9	25645.3	98728.1	69626.6	113579.4	104578	60040.5	47644.3	112151.7	35906.2	50016.4	127290.9	35234	3236.6	142019.2	65074.4	47604.7	96172.7	36078.7	70839.5	16950.1	41315.6	23327.9	96921.8	42445.1	136399.2	31594.2	61628.8	53502.8	23542	35201.1	92347.2	85664	21514.9	38857.3	36309.2	116173	128000.8	33617.3	131566.5	0	75987.7	34347.4	34811.9	18096.3	42636.3	49078.2	45173.5	36934.4	54011.3	20634.3	81488.6	11210	77452.4	22813	81560.7	95496.8	48695	11338.6	7957.6	45546.9	40196.6	75265.4
51	80570.8	175724.1	147583.4	54257.9	142640.5	75481.4	26284.3	174621.8	44528.7	42008.8	57269.4	121001.1	13678.6	159372	137796.1	116033.2	74190.4	135703	46171.1	69653.7	181935.6	44441.2	78532.4	170005.3	127044.5	41116.8	128788.7	45717.7	103451.6	60461	42529.9	57357	132359	98773.1	165317.1	51999.3	15716.7	26053.4	61953.7	46778.9	135200.6	113021.8	60426.2	43037.4	45989.2	170817.7	154967.1	48146.1	162451.7	75933.5	0	47290.4	47503.7	61468.1	34446.9	42590.3	35987.5	44833	119149.3	64229.1	11016.6	79651	22504.5	59783.1	116529.9	99539.5	46838.2	86634.4	83253.4	33241.3	54863.1	95138.9
52	33647.3	199247	104421.3	35429.6	99141.1	54249.4	21256.1	133624.2	3550.8	5875.8	10345.9	80003.5	38428	116209.9	96462.7	69109.7	28616.6	94705.4	1911.1	28656.1	138773.5	42555.5	36747.4	129007.7	80121	13609.6	87791.1	2083.6	61197.2	19479.7	7320.5	35859.2	89196.9	51849.6	124319.5	5075.8	47720.7	22304.2	15030.2	1206	92038.5	72024.2	34650.7	4862.2	2314.1	127655.6	113969.5	1222.6	121454.1	34111.8	47274.9	0	435.2	32561.7	31483.2	15083.1	39162.8	2939.3	72225.8	37745.7	50290	32727.5	43457.3	12859.6	73367.8	72976.3	14269.2	43803.9	41468.4	14963.7	9376.8	54141.3
53	33967.3	199405	104741.3	35320.7	99461.1	54236.6	21414.1	133611.4	3708.8	6033.8	10775	79990.7	38586	116529.9	96782.7	69429.7	28936.6	94692.6	2069.1	28643.3	139093.5	42984.6	37176.5	128994.9	80441	13767.6	87778.3	2241.6	61517.2	19908.8	7478.5	36288.3	89516.9	52169.6	124306.7	5420.3	47878.7	22462.2	15350.2	1364	92358.5	72011.4	35079.8	5020.2	2472.1	127975.6	113956.7	1651.7	121441.3	34540.9	47432.9	457.3	0	32990.8	31641.2	15241.1	39320.8	3097.3	72545.8	38174.8	50448	33047.5	43615.3	13288.7	73687.8	72963.5	14256.4	44123.9	41897.5	15121.7	9364	54128.5
54	42087	231634.2	118622.3	67816.8	109678.8	87067.3	49597.3	162650.5	35938	38263	22787.9	109029.8	64905.6	129681.4	120797.1	76142.5	55546.5	123731.7	34298.3	57918.6	143392.9	17625.4	19338.6	158034	81176.4	45996.8	112391.8	34470.8	87058.6	14743.7	39707.7	5773.4	113140.9	59387.2	153345.8	31524.2	45904.7	50645.4	41190.7	33593.2	108566.3	101050.5	4110.7	37249.4	34701.3	132275	142995.8	32009.4	147785.6	18082	61002.5	32739.5	33204	0	29098.4	47470.3	27564.9	35326.5	70113.3	6721.5	71692.4	27898.7	73655.4	19955.6	97779.8	104246.6	47087.1	27440.6	24059.6	42689.5	42194.7	83167.6
55	59447.8	210104.8	134031.2	56434.7	127039.6	79090	24713.1	161069.6	29793	31389.9	31540	107448.9	39359.9	145819.8	124243.9	94237.2	58993	122150.8	30371.5	56101.5	164974.8	17860	45313.3	156453.1	105248.5	34614.7	115236.5	29794.4	89899.4	27241.9	31911	29123.7	118806.8	76977.1	151764.9	34790.6	20348.5	24818.6	45406.6	30979.3	121648.4	99469.6	31519.6	31103.3	29816.7	153856.9	141414.9	32346.5	148899.5	42714.4	34707.4	31490.8	31704.1	29430.6	0	36088.2	8331.3	29218.7	96088	34614.6	45397.3	47773.7	48109.7	32334.2	102977.7	100421.7	39633.2	53415.3	50034.3	26442.8	39059.1	81586.7
56	48275.2	185062.6	111127.2	20802.1	106184.3	43457.4	16529.1	138165.6	12233.1	9713.2	24973.8	84544.9	33701	122915.8	101339.9	80009.5	37734.2	99246.8	13875.5	33197.5	145479.4	53222.8	51375.3	133549.1	92035.2	1630.5	92332.5	13422.1	66995.4	34107.6	9634.5	50487.1	95902.8	66668.4	128860.9	19703.7	48023.1	17577.2	29658.1	14483.3	98744.4	76565.6	49278.6	10741.8	13693.6	134361.5	118510.9	15850.5	125995.5	48739.7	42547.9	14994.8	15208.1	47189.6	36014.5	0	43694.1	12537.4	87004.6	52373.6	45563	47355.4	30139.8	27487.5	80073.7	67515.5	7274.1	58431.8	56096.3	10236.7	22567.5	58682.7
57	64296.3	211381.3	140571.7	63996	131888.1	86651.3	32274.4	168630.9	37354.3	38951.2	39101.3	115010.2	45596.4	151630.8	131805.2	99085.7	66554.3	129712.1	37932.8	63662.8	169823.3	10780.7	46975.5	164014.4	108813.3	42176	122797.8	37355.7	97460.7	33493.8	39472.3	24002.3	126368.1	81825.6	159326.2	42351.9	20886.1	32379.9	52967.9	38540.6	129209.7	107030.9	27071.5	38664.6	37378	158705.4	148976.2	39907.8	156460.8	45718.9	35983.9	39052.1	39265.4	28113.4	8248.4	43649.5	0	36780	97750.2	30874.4	46673.8	52622.2	54422.3	38586.1	110539	107983	47194.5	55077.5	51696.5	34004.1	46620.4	89148
58	36303.3	196761.7	105567.7	32944.3	100624.8	53231.3	18770.8	132606.1	1065.5	3390.5	13001.9	78985.4	35942.7	117356.3	95780.4	71765.7	30832.7	93687.3	1903.6	27638	139919.9	45211.5	39403.4	127989.6	82777	11124.3	86773	1450.2	61435.9	22135.7	4835.2	38515.2	90343.3	54505.6	123301.4	7731.8	45545.4	19818.9	17686.2	2511.4	93184.9	71006.1	37306.7	2376.9	1836.8	128802	112951.4	3878.6	120436	36767.8	44789.6	3022.9	3236.2	35217.7	29307.9	12597.8	36987.5	0	74881.8	40401.7	47804.7	35383.5	40972	15515.6	74514.2	71958.2	12511.1	46459.9	44124.4	12478.4	10595.6	53123.2
59	38986.7	259841.3	54973.6	81591.6	48262.8	81554.6	92982.4	113008.3	75277.1	77602.1	72093.6	67386.6	110154.3	65522.9	72168.1	15675.9	50505	81087.4	73637.4	54377.4	74003.2	86903.3	51735.8	107775.8	11786.7	85335.9	64919	73809.9	44415.4	69907.3	79046.8	74997.2	61324.6	20838.6	101700.4	71967.5	114586	94030.5	57489	72932.3	51544.8	56899.5	72513	76588.5	74040.4	62885.3	95124.1	72404.1	96398.6	53641.4	119001.2	72249.8	72466.7	69765.6	95593.5	87074.8	96842.8	74665.6	0	68713.3	122016.3	51049.3	113110.5	70810.1	50219.2	69072.7	81147.5	42726	47215.7	86690	70350.6	50800.8
60	45118.8	237160.6	118089.3	73343.2	110128.1	92593.7	55123.7	166765.2	41464.4	43789.4	28314.3	114556.2	70432	129148.4	123828.9	75609.5	61072.9	129258.1	39824.7	63445	142859.9	20746.8	21872.7	161270.1	80643.4	51523.2	115423.6	39997.2	90090.4	20270.1	45234.1	7596	116172.7	58854.2	155650.1	37050.6	49026.1	56171.8	44222.5	39119.6	111817	104914.9	4098.7	42775.8	40227.7	131742	147251.7	37535.8	150817.4	21113.8	64123.9	38265.9	38730.4	7018.9	34624.8	52996.7	30686.3	40852.9	69580.3	0	74813.8	30930.5	79181.8	25482	100811.6	109773	52613.5	30275.3	23526.6	48215.9	47721.1	88694
61	83589.6	165225.2	150947.4	48532.2	146004.5	69755.7	29303.1	169479.9	47547.5	45027.6	60288.2	115388.3	12257.5	161342.6	135004.5	119052	77209.2	131884.2	49189.9	72672.5	185299.6	55244.2	84171.2	166153.6	130063.3	44135.6	125930.7	48736.5	106815.6	65671.3	45548.7	68160	132988.3	101791.9	161465.4	55018.1	26519.7	29072.2	64972.5	49797.7	138564.6	113391.9	71229.2	46056.2	49008	174181.7	149825.2	51164.9	158600	81572.3	11149	50309.2	50522.5	72271.1	45249.9	45609.1	46790.5	47851.8	122168.1	75032.1	0	82669.8	16778.8	62801.9	119893.9	93813.8	49857	92273.2	88892.2	36260.1	57881.9	96640.2
62	15511.8	231281.3	91787.2	65346.7	83103.6	78112	53290.4	137158.2	35585.1	37910.1	24659.7	88372	70462.3	102846.3	94221.9	49839.5	38082.7	101795.6	33945.4	41955.1	119877.1	42423.4	11061	131663.1	59515.1	45643.9	85816.6	34117.9	60483.4	21825.9	39354.8	33419.4	86565.7	32305.5	126043.1	30772.7	66504.6	54338.5	17797	33240.3	81991.1	75307.9	31606.4	36896.5	34348.4	108759.2	117644.7	32795.8	121210.4	11828.2	79309.2	32557.8	32774.7	28187.8	47512.1	47117.4	52362.9	34973.6	50814.1	30725.8	82324.3	0	75491.6	23376.2	71204.6	85140.7	46734.2	11469.8	13393	46998	34451.6	65201.1
63	76715.3	172366	135161.6	32746.4	130218.7	53969.9	25783.4	153694.1	40673.2	38153.3	53413.9	99602.5	9555.9	145556.8	119218.7	105490	63214.7	116098.4	42315.6	59013.1	169513.8	62885.6	79815.4	150367.8	117515.7	30213.8	110144.9	41862.2	91029.8	62547.7	38074.6	73828.7	117202.5	92148.9	145679.6	48143.8	37812.7	25433.6	58098.2	42923.4	122778.8	97606.1	76224.6	39181.9	42133.7	158395.9	134039.4	44290.6	142814.2	77179.8	22442	43434.9	43648.2	74135.6	48317.7	30217.4	54431.9	40977.5	112485.1	79319.6	16723.4	75795.5	0	55927.6	104108.1	78028	36610.5	86871.9	84536.4	32834.4	51007.6	80854.4
64	32390	212028.7	108665.4	48211.3	99981.8	67461.8	34037.8	143045	16332.5	18657.5	3182.4	89424.3	51209.7	119724.5	103787.1	67179.4	35941	104126.2	14692.8	38313.1	137917	30054.2	25478.3	138428.5	78190.7	26391.3	95381.8	14865.3	68521.6	6978.4	20102.2	23357.9	96521.3	49919.3	133740.3	11918.7	51030.7	35085.9	22354.6	13987.7	98869.3	81445	22149.4	17643.9	15095.8	126799.1	123390.3	12403.9	130775.6	22879.4	60056.6	13134	13598.5	20060.4	32038.2	27864.8	38329.9	15721	70295.5	25244.4	63071.7	22911.9	56239	0	80692.2	84641.1	27481.6	33580.3	30199.3	27745.4	22589.2	63562.1
65	57013.7	237377.5	31331.2	72630.9	26895.1	54758.1	90985.5	66699.3	75185.4	75605.2	78239.1	17913.1	108157.4	43119.8	23763	35026	46422.7	31336.7	74930.9	48471.9	65683.4	110078.9	81113.5	61204.2	44406.8	80088.6	15357.7	75103.4	13286.8	87372.9	75412	103382.6	16106.8	45492	55584.2	73261	119756.9	92033.6	69336.7	74225.8	18948.4	10503.3	101658.9	74591.6	75333.9	54565.5	47185.8	73697.6	50751.5	81733.1	117004.3	73543.3	73760.2	98240.3	103519.4	80474.6	111199	74976.9	50612.6	100778.3	119775.8	71519.8	104149.8	80752.8	0	30798.7	74547.3	76001.5	80491.2	84693.1	65908	23823.7
66	70882.7	207293.9	61323.5	48461.6	57362.6	24674.5	84126.3	75934.4	72284.2	72704	81712.3	21842.8	87055.6	67797.1	41459	53488.8	51084.7	38338.7	72918.8	50171	95675.7	113921.9	94982.5	72608.1	65879	69227.7	32385.2	72465.4	25019.7	90846.1	71547.6	107225.6	39442.8	62841.8	67919.9	76734.2	115312.4	85174.4	72809.9	73526.6	48940.7	22809.1	106017.1	71690.4	72852	84557.8	56279.7	74494.5	65054.5	95602.1	99941.7	73164.4	73117.6	103928.1	100618.2	68149.6	108297.8	72075.7	69513.7	109112.1	94223.1	85388.8	78597.1	84226	30887.9	0	70492.5	90565.6	95055.3	77833.9	68372.8	22280.1
67	47896.2	191884.7	105735.8	27624.2	100792.9	50279.5	20871.8	132774.2	12458.7	9597.1	24594.8	79153.5	38043.7	117524.4	95948.5	74618.1	32342.8	93855.4	13895.8	27806.1	140088	56804.4	50996.3	128157.7	86643.8	6843.7	86941.1	13442.4	61604	33728.6	8044	50108.1	90511.4	61277	123469.5	19324.7	52365.8	21919.9	29279.1	14503.6	93353	71174.2	48899.6	10967.4	13829	128970.1	113119.5	15471.5	120604.1	48360.7	46890.6	14141.4	14094.6	46810.6	39756.4	7229.7	47436	13052.7	81613.2	51994.6	49905.7	46976.4	36468.6	27108.5	74682.3	70455.2	0	58052.8	55717.3	14579.4	16355.5	53291.3
68	21369.6	242272.6	91496.9	75027.1	83535.7	83969.8	63085	141713.4	46576.4	48901.4	35403.6	92927.2	80256.9	102556	98777.1	49017.1	43940.5	106350.8	44936.7	47812.9	116267.5	44590.7	9216	136218.3	54051	56635.2	90371.8	45109.2	65881.8	27580.4	50346.1	32684.6	91120.9	32261.8	130598.3	41516.6	72259.1	64133.1	28788.3	44231.6	85224.6	80706.3	30871.6	47887.8	45339.7	105149.6	122199.9	43539.7	125765.6	11314.5	86618	43549.1	43766	27453	53266.6	58108.7	54530.2	45964.9	42987.9	29693.8	92118.9	11448.8	86482.9	33443.3	75759.8	90539.1	57725.5	0	8808.3	56177.2	45442.9	70754.5
69	25934.6	240478.7	96061.9	76661.3	88100.7	88534.8	59691.3	146278.4	44782.5	47107.5	32881.9	97492.2	76863.2	107121	103342.1	53582.1	48505.5	110915.8	43142.8	52377.9	120832.5	41182.7	6321.6	140783.3	58616	54841.3	94936.8	43315.3	70446.8	24186.7	48552.2	29276.6	95685.9	36826.8	135163.3	38830.8	68865.4	60739.4	30778.6	42437.7	89789.6	85271.3	26792.4	46093.9	43545.8	109714.6	126764.9	40853.9	130330.6	7920.8	83224.3	41584	42048.5	24045	49872.9	56314.8	51122.2	44171	47552.9	22992.7	88725.2	13349.9	84689	30049.6	80324.8	95104.1	55931.6	9013	0	52783.5	47433.2	75319.5
70	48207.1	194390.5	115219.7	30573.1	110276.8	53228.4	7249	142258.1	12165	9645.1	24905.7	88637.4	24420.9	127008.3	105432.4	83669.5	41826.7	103339.3	13807.4	37290	149571.9	43551.2	48275.3	137641.6	94680.8	8753.1	96425	13354	71087.9	29775.4	10166.2	46154.9	99995.3	66409.4	132953.4	19635.6	38743	8297.1	29590	14415.2	102836.9	80658.1	44946.4	10673.7	13625.5	138454	122603.4	15782.4	130088	45676.4	33267.8	14926.7	15140	42857.4	26342.9	10226.6	34022.5	12469.3	86785.6	48041.4	36282.9	47287.3	33170.7	27419.4	84166.2	77286.5	14474.5	56377.3	52996.3	0	22499.4	62775.2
71	33975.3	206868.8	96155.1	31045.9	90874.9	49510.3	28877.9	127454.4	11172.6	13497.6	19333.4	73833.7	46049.8	107943.7	88196.5	62947.8	20350.4	88535.6	10544.1	22722.5	130507.3	51543	42445.5	122837.9	74973.5	21231.4	79791.2	10716.6	52931	28467.2	14942.3	44846.7	80930.7	49606.7	118149.7	12162	55341.1	29926	16568	9839	83772.3	65854.4	43638.2	12484	10947.1	119389.4	107799.7	10289.8	115185	39809.9	54896.7	9390.1	9343.3	41549.2	39103.6	22704.9	46783.2	10561.1	69942.9	46733.2	57911.8	34265.3	51079.1	21847.1	65101.6	68237.2	16517.7	45341.7	47166.5	22585.5	0	47971.5
72	51106.8	215592.4	54959.9	49442	50017	32973	69544.4	80116.1	53744.3	54164.1	61019.6	26495.4	86716.3	66748.5	43290.4	36856.4	30392	41197.3	54378.9	29478.3	89312.1	93229.2	75222	75499.6	49259.5	58647.5	34283	53925.5	10828.1	70153.4	53970.9	86532.9	39735.5	44650.8	70811.4	56041.5	98315.8	70592.5	52117.2	54986.7	42577.1	18516.1	85324.4	53150.5	54312.1	78194.2	60461.4	55954.6	67946	75359.1	95563.2	54624.5	54577.7	83235.4	82078.3	59033.5	89757.9	53535.8	51322.7	88419.4	96586.9	65628.3	80960.9	63533.3	23906.4	22271.7	53106.2	70805.1	75294.8	63252	48688.5	0
