,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
10,39138.2,193919.3,106150.8,98131.5,30101.9,101207.9,52757.2,15928.4,133189.2,3096.1,0.0,15836.8,79568.5,33100.3,117939.4,96363.5,74600.6,32757.8,94270.4,4738.5,28221.1,140503.0,48046.4,42238.3,128572.7,85611.9,8281.9,87356.1,4285.1,62019.0,,,24970.6,2213.4,1714.9,41350.1,90926.4,57340.5,123884.5,10566.7,47610.1,89317.0,16976.5,41778.5,20521.1,5346.3,93768.0,71589.2,40141.6,44069.3,1583.5,66806.7,4556.6,129385.1,113534.5,6713.5,121019.1,39602.7,6097.4,41947.2,5857.8,6071.1,120658.7,38052.6,31372.6,9755.4,120264.9,39052.2,3400.4,77716.7,43236.6,44962.3,38218.4,38129.6,18350.5,75097.3,72541.3,9390.8,49294.8,46959.3,9636.0,13430.5,117339.6,53706.3,39200.3
11,33383.5,209239.2,108956.2,91703.8,45421.8,100975.3,64672.3,31248.3,140255.5,13543.0,15868.0,0.0,86634.8,48420.2,120744.8,100997.6,68172.9,33151.5,101336.7,11903.3,35523.6,138910.5,32601.8,27169.4,135639.0,79184.2,23601.8,92592.3,12075.8,65732.1,,,9526.0,13962.2,17312.7,25905.5,93731.8,50912.8,130950.8,9129.2,50568.9,89084.4,32296.4,26709.6,19565.1,11198.2,96573.4,78655.5,24697.0,41583.2,14854.4,62428.1,12306.3,127792.6,120600.8,9614.4,127986.1,24533.8,21417.3,57267.1,10344.5,10809.0,123464.1,22608.0,31576.4,25075.3,123070.3,39256.0,12931.5,71289.0,27792.0,60282.2,23905.4,53449.5,2905.9,77902.7,81851.6,24692.1,34506.0,31890.4,24955.9,19799.7,124053.5,60772.6,39404.1
12,74104.1,228923.1,41669.4,50985.6,70090.8,37708.5,46303.7,95524.9,56892.0,79724.8,80144.6,87000.1,0.0,108684.8,47544.6,21126.4,52221.0,56372.5,18086.2,80359.4,55458.8,76021.6,119209.7,98203.9,52275.5,61111.6,84628.0,12132.7,79906.0,28241.1,,,96133.9,78745.2,79951.4,112513.4,19190.3,62687.0,47587.3,82022.0,124296.3,31620.9,96573.0,97420.2,78097.7,80967.2,29286.6,15982.1,111304.9,120755.5,79131.0,44372.9,80292.6,64903.7,37237.3,81935.1,44721.9,98823.5,83266.5,121543.7,80605.0,80558.2,47135.9,109215.9,108058.8,85014.0,46742.1,115738.4,79516.3,67807.6,114399.9,115852.3,88610.2,100226.3,89513.8,17983.9,22027.2,79086.7,93196.5,97686.2,89232.5,74669.0,41042.4,26618.5,115886.5
13,71680.6,176655.4,138693.2,130673.9,41267.2,133750.3,62490.7,17394.1,162214.9,35638.5,33118.6,48379.2,108123.3,0.0,150481.8,127739.5,107143.0,65300.2,124619.2,37280.9,60763.5,173045.4,54036.6,72262.2,158888.6,118154.3,32226.6,118665.7,36827.5,94561.4,,,53762.3,34755.8,33639.7,65043.9,123468.8,89882.9,154200.4,43109.1,28963.7,121859.4,17163.2,71802.4,53063.5,37888.7,126310.4,104131.6,67439.8,47529.8,34147.2,99349.1,37099.0,161927.5,142560.2,39255.9,151335.0,69663.3,30171.9,13593.0,38400.2,38613.5,153201.1,65350.8,39532.9,33700.1,152807.3,45582.9,35942.8,110259.1,70534.8,12291.5,70760.8,9513.8,50892.9,107639.7,86548.8,37948.0,80364.2,76983.2,24351.1,45972.9,147655.5,86248.7,42049.3
14,88955.8,274736.1,13318.8,39916.7,115382.0,20992.3,92116.7,133736.6,51619.2,117936.5,118356.3,120990.2,47375.8,150908.5,0.0,30185.6,55004.2,89173.8,42629.2,117682.0,91223.0,33332.3,142021.0,111894.8,46636.6,56129.4,122839.7,36024.9,117854.5,56037.9,,,121423.5,116956.9,118163.1,135156.2,28765.7,72990.5,40322.0,116012.1,162508.0,34050.9,134784.7,111822.0,107458.1,116976.9,26474.7,53264.8,132672.0,151002.4,117342.7,60101.1,118085.0,24210.7,47652.5,116448.7,34799.0,113800.4,121478.2,159755.4,116294.4,116511.3,12540.2,129924.6,146270.5,123225.7,20938.6,151960.5,117728.0,65828.0,128872.3,161665.3,103461.9,146039.3,120779.2,43013.9,67840.2,117298.4,102885.0,107374.7,127444.2,108659.1,27271.6,66574.8,153711.5
15,80045.7,248312.3,31721.7,52876.5,89480.0,30940.8,65692.9,112347.3,43154.5,96547.2,96967.0,101403.4,20934.1,128074.0,30270.5,0.0,57789.8,69587.0,12668.2,97181.8,71636.2,62706.5,133110.9,104145.5,37659.4,65012.6,101450.4,9949.7,96728.4,36451.1,,,110537.2,95567.6,96773.8,126414.6,11103.6,68524.0,32228.4,96425.3,141118.7,32196.7,113395.4,103361.8,92501.0,97390.1,22518.9,28176.8,124690.9,137577.9,95953.4,50209.9,97115.0,53584.9,23641.0,96861.9,27395.7,104765.1,100088.9,138366.1,96707.6,96924.5,27386.3,121272.3,124881.2,101836.4,26992.5,132560.8,96338.7,72584.9,123810.3,135241.5,94551.8,119615.5,103917.1,23820.9,41416.4,95909.1,99033.5,103523.2,106054.9,89072.3,23463.1,43440.9,132708.9
16,36149.2,249810.9,43597.7,23948.8,74745.3,35636.5,67293.2,90144.9,98521.1,72439.6,74764.6,69256.1,52039.2,107316.8,54656.8,57680.9,0.0,43773.3,65462.8,70799.9,47531.1,71155.5,89214.4,57924.8,93288.6,12961.2,79842.5,49483.8,70972.4,28792.3,,,68616.9,72858.8,75165.9,81186.2,46837.4,18655.3,87213.2,69130.0,113295.6,26279.2,91193.0,57852.0,54651.5,70094.8,37057.6,41552.1,78702.0,98195.8,73751.0,12483.8,71202.9,60037.6,80636.9,69566.6,81911.4,59830.4,78481.0,116163.7,69412.3,69629.2,64703.2,75954.6,94303.1,80228.5,70030.9,99153.9,71828.1,16045.2,74902.3,119178.8,49866.0,106264.2,67972.6,34871.8,53449.6,74301.2,48915.0,53404.7,83852.5,63618.9,74150.7,36539.4,100904.9
17,23447.8,210511.6,77155.8,66953.0,32261.9,71875.6,41204.6,48256.0,109452.1,31431.6,32875.7,33100.1,55831.4,65427.9,88944.4,69197.2,43422.1,0.0,70533.3,29791.9,5047.7,111508.0,65309.7,47876.3,104835.6,55447.8,37359.1,60791.9,29964.4,33931.7,,,42233.9,31476.3,32682.5,58613.4,61931.4,30081.0,100147.4,28122.0,75601.5,59984.7,49304.1,47092.6,24197.7,29086.8,64773.0,47852.1,57404.9,71600.7,31862.1,36857.3,30194.9,100390.1,89797.4,28558.6,96185.7,47439.6,35997.6,74274.8,28404.3,28621.2,91663.7,55315.9,58904.0,37745.1,91269.9,66583.6,30820.1,50417.2,60499.9,77289.9,38282.6,63780.8,35613.8,46102.3,51048.2,31817.8,44284.4,48774.1,41963.6,20769.0,92253.1,29969.2,66731.7
18,87778.3,245039.2,41349.3,62504.1,86206.9,40568.4,62419.8,110323.5,40628.0,94523.4,94943.2,101798.7,18222.3,124800.9,42618.0,12660.7,65790.6,71171.1,0.0,95158.0,70257.4,75054.0,134008.3,111878.1,38694.5,73737.7,99426.6,16848.0,94704.6,41868.2,,,110932.5,93543.8,94750.0,127312.0,20731.2,76256.6,37114.7,96820.6,139094.9,41824.3,111371.6,111094.4,92896.3,95765.8,32146.5,30046.3,126103.5,135554.1,93929.6,57942.5,95091.2,64583.6,20973.3,96733.7,34249.3,112497.7,98065.1,136342.3,95403.6,95356.8,39733.8,124014.5,122857.4,99812.6,36495.2,130537.0,94314.9,81310.0,129198.5,131968.4,102284.4,116342.4,104312.4,31553.5,38143.3,93885.3,106766.1,111255.8,104031.1,89467.6,30569.8,41417.1,130685.1
19,35248.4,198143.9,106022.4,94241.7,34326.5,100742.2,53922.9,20153.0,133297.7,2447.7,4772.7,11947.0,79677.0,37324.9,117811.0,96472.0,70710.8,30217.7,94378.9,0.0,28329.6,140374.6,44156.6,38348.5,128681.2,81722.1,12506.5,87464.6,980.5,62127.5,,,21080.8,2866.9,6217.4,37460.3,90798.0,53450.7,123993.0,6676.9,46617.6,88851.3,21201.1,37888.7,16631.3,1324.3,93639.6,71697.7,36251.8,43076.8,3759.1,64040.4,1195.0,129256.7,113643.0,2823.7,121127.6,35712.9,10322.0,46171.8,1968.0,2181.3,120530.3,34162.8,30380.1,13980.0,120136.5,38059.7,1836.2,73826.9,39346.8,49186.9,34328.6,42354.2,14460.7,74968.9,72649.8,13942.7,45405.0,43069.5,13860.6,10576.9,117448.1,53814.8,38207.8
20,27190.8,206145.3,79196.4,70696.0,27895.6,73916.2,36838.3,43594.4,108618.7,27794.3,28214.1,35363.3,54998.0,60766.3,90985.0,71237.8,47165.1,4889.8,69699.9,28428.9,0.0,113548.6,67572.9,51619.3,104002.2,59190.8,32697.5,62220.4,27975.5,35972.3,,,44497.1,26814.7,28020.9,60876.6,63972.0,33824.0,99314.0,30385.2,72365.8,62025.3,44642.5,50835.6,26460.9,29036.7,66813.6,47018.7,59668.1,68825.0,27200.5,38938.7,28362.1,102430.7,88964.0,30004.6,96448.6,49702.8,31336.0,69613.2,28674.5,28627.7,93704.3,57579.1,56128.3,33083.5,93310.5,63807.9,27585.8,54160.2,62763.1,72628.3,42025.6,59414.5,37877.0,48142.9,50214.8,27156.2,48027.4,52517.1,37302.0,23032.2,92769.1,29135.8,63956.0
21,106352.1,302598.2,35523.5,48020.3,137967.8,42326.5,119978.8,156322.4,80795.2,140522.3,140942.1,139459.0,75946.8,173494.3,33225.8,62582.1,70665.7,111759.6,75025.7,140267.8,113808.8,0.0,159417.3,124979.9,75812.6,64233.0,145425.5,64883.7,140440.3,78623.7,,,138819.8,139542.7,140748.9,148241.3,58251.0,88652.0,69498.0,138597.9,183498.5,55230.8,157370.5,124907.1,124854.4,139562.7,48416.1,75850.6,145757.1,168270.7,139928.5,81281.0,140670.8,12082.7,77718.2,139034.5,63975.0,126885.5,144064.0,182341.2,138880.2,139097.1,41992.5,143009.7,164506.0,145811.5,50114.6,169356.8,140313.8,73931.6,141957.4,185112.7,119497.5,169486.7,138175.5,65599.7,95702.3,139884.2,115970.1,120459.8,150030.0,131244.9,56447.6,89160.6,171107.8
22,54202.6,219705.5,130478.0,112522.9,73380.0,121794.4,96035.3,41658.4,172793.1,46080.6,48335.2,32930.5,119172.4,53920.6,141537.1,132912.7,88992.0,65689.1,133874.3,44440.9,68061.2,159729.6,0.0,36891.2,168176.6,98729.0,51560.0,124507.4,44613.4,98269.7,,,24886.3,46499.8,48856.3,13918.0,125256.5,71731.9,163488.4,41666.8,29210.3,109903.5,41763.9,36431.4,51876.7,43735.8,120681.9,111193.1,16987.2,10077.9,47392.0,83247.2,44843.9,148611.7,153138.4,42152.0,159901.2,35634.6,49505.3,44308.1,42882.1,43346.6,149756.4,18029.1,17632.4,53033.5,153655.2,10617.4,45469.1,87665.9,20790.1,54998.0,42528.5,62746.5,30098.2,109895.4,114389.2,56578.5,44993.2,41612.2,43388.1,52337.3,155968.6,93310.2,12368.4
23,24974.2,235820.1,100493.7,78057.6,72002.7,92532.5,87574.4,55032.7,146620.6,40123.9,42448.9,28223.3,97834.4,72204.6,111552.8,103684.3,58013.9,47545.1,111258.0,38484.2,51417.5,125264.3,36535.5,0.0,141125.5,63047.8,50182.7,95279.0,38656.7,69945.8,,,19528.1,40543.1,43893.6,24629.4,96028.1,41394.1,135505.5,34172.2,64206.8,80675.1,56080.8,1582.2,26120.0,37779.1,91453.5,84770.3,22816.4,44658.8,41435.3,54018.8,38887.2,114146.4,127107.1,36195.3,130672.8,3262.2,47998.2,78565.7,36925.4,37389.9,120528.0,19397.8,45214.3,51656.2,124426.8,46475.0,39512.4,51984.7,21430.1,84066.6,10785.9,80030.4,25391.0,80667.0,94603.1,51273.0,9203.3,6380.3,48124.9,42774.6,126740.2,74663.5,47972.9
24,117452.0,279560.2,56348.0,82617.3,120727.9,61601.1,96940.8,144399.5,6390.8,128599.4,129019.2,135874.7,52182.0,159321.9,47260.3,37716.5,93290.7,105247.1,38744.7,129234.0,104333.4,76471.4,168084.3,141551.8,0.0,98830.0,133502.6,47356.0,128780.6,73857.4,,,145008.5,127619.8,128826.0,161388.0,48122.2,105930.3,7581.5,130896.6,173170.9,67697.6,145447.6,140768.1,126972.3,129841.8,57621.3,64122.3,160179.5,169630.1,128005.6,87616.2,129167.2,67349.8,18697.4,130809.7,12965.2,142171.4,132141.1,170418.3,129479.6,129432.8,36810.8,158090.5,156933.4,133888.6,26870.8,164613.0,128390.9,108085.8,161216.6,166489.4,131958.1,150863.4,138388.4,61227.2,72664.3,127961.3,136439.8,140929.5,138107.1,123543.6,20374.3,75493.1,164761.1
25,46823.2,262232.4,45250.1,17073.0,86850.0,38539.3,79714.7,100818.9,104081.9,83113.6,85438.6,79930.1,61162.9,117990.8,55799.4,64945.8,13014.7,55878.0,73865.1,81473.9,59635.8,64279.7,98089.3,62921.8,98849.4,0.0,91947.2,57696.7,81646.4,41252.0,,,79290.9,83532.8,87270.6,86183.2,54102.3,28675.1,92774.0,79804.0,123969.6,33544.1,101867.0,62849.0,65325.5,80768.8,44322.5,54011.8,83699.0,106212.6,84425.0,24905.3,81876.9,53161.8,87901.8,80240.6,87472.2,64827.4,90585.7,126837.7,80086.3,80303.2,66053.7,80951.6,104977.1,92333.2,74340.8,108028.8,82502.1,11873.5,79899.3,129852.8,59520.6,118368.9,78646.6,44479.2,65909.3,86405.9,53912.0,58401.7,94526.5,75723.6,79711.5,48960.9,109526.7
26,46802.3,185885.4,110724.3,103137.5,21942.5,105781.4,44597.8,15056.2,137762.7,10760.2,8240.3,23500.9,84142.0,32228.1,122512.9,100937.0,79606.6,37331.3,98843.9,12402.6,32794.6,145076.5,51749.9,49902.4,133146.2,91632.3,0.0,91929.6,11949.2,66592.5,,,32634.7,9877.5,8161.6,49014.2,95499.9,65004.6,128458.0,18230.8,46550.2,93890.5,16104.3,49442.6,28185.2,13010.4,98341.5,76162.7,47805.7,47238.3,9268.9,71380.2,12220.7,133958.6,118108.0,14377.6,125592.6,47266.8,2882.2,41075.0,13521.9,13735.2,125232.2,45716.7,34541.6,1596.0,124838.4,42221.2,11064.5,85380.8,50900.7,44090.1,45882.5,30095.7,26014.6,79670.8,68655.9,6871.2,56958.9,54623.4,8763.8,21094.6,121913.1,58279.8,42369.3
27,71445.1,239310.1,30715.5,46642.4,80477.8,26754.6,56690.7,103058.1,53004.0,87258.0,87677.8,92802.8,11949.8,119071.8,36183.5,10067.7,49457.4,60986.4,17020.3,87892.6,62023.0,65067.7,124510.3,95544.9,47508.9,57404.5,92161.2,0.0,87439.2,27850.5,,,101936.6,86278.4,87484.6,117814.0,8236.4,59923.4,41888.9,87824.7,131829.5,26634.4,104106.2,94761.2,83900.4,88500.4,18332.7,18887.6,116090.3,128288.7,86664.2,41609.3,87825.8,53949.8,33490.5,88261.3,37056.2,96164.5,90799.7,129076.9,88107.0,88091.4,35656.3,112671.7,115592.0,92547.2,35262.5,123271.6,87049.5,64976.8,115209.7,126239.3,85951.2,110613.3,95316.5,15220.3,32414.2,86619.9,90432.9,94922.6,96765.7,80471.7,33123.6,34151.7,123419.7
28,35387.4,197809.0,105924.3,94380.7,33991.6,100881.2,53587.9,19818.1,132962.7,2113.9,4437.8,12086.0,79342.0,36990.0,117712.9,96137.0,70849.8,30356.7,94043.9,987.7,27994.6,140276.5,44295.6,38487.5,128346.2,81861.1,12171.6,87129.6,0.0,61792.5,,,21219.8,2528.3,5882.5,37599.3,90699.9,53589.7,123658.0,6815.9,46127.5,88990.3,20866.2,38027.7,16770.3,1595.5,93541.5,71362.7,36390.8,42586.7,3424.2,64179.4,522.4,129158.6,113308.0,2962.7,120792.6,35851.9,9987.1,45836.9,2107.0,2320.3,120432.2,34301.8,29890.0,13645.1,120038.4,37569.6,1501.2,73965.9,39485.8,48852.0,34467.6,42019.3,14599.7,74870.8,72314.8,13607.7,45544.0,43208.5,13525.7,10715.9,117113.1,53479.8,37717.7
29,46189.0,225765.6,44349.1,44415.4,59615.2,39539.3,43146.2,77969.8,79326.8,62169.7,62589.5,66024.1,28244.3,95141.7,56137.7,36390.5,28795.1,34207.7,41667.9,62715.9,36256.9,78701.3,98233.7,70288.8,73831.7,41185.3,67072.9,27985.2,62350.9,0.0,,,75157.9,61190.1,62396.3,91537.4,29124.7,38148.1,68211.7,61046.0,106741.2,27648.4,79017.9,69505.1,57121.7,62010.8,31966.3,15219.1,90328.9,103200.4,61575.9,19835.7,62737.5,67583.4,59813.3,61482.6,63379.0,70908.4,65711.4,103988.6,61328.3,61545.2,58857.0,87415.6,90503.7,67458.9,58463.2,98183.3,61961.2,44820.0,89953.6,106760.1,60695.1,91134.1,68537.8,13295.6,25051.9,61531.6,65871.9,70361.6,71677.4,53693.0,59446.4,10808.0,98331.4
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33675.0,218647.6,109950.4,91995.3,54830.2,101266.8,74080.7,36610.7,149663.9,22951.4,25276.4,9801.3,96043.2,53782.6,121009.5,110406.0,68464.4,42559.9,110745.1,21311.7,44932.0,139202.0,24721.7,19540.5,145047.4,79475.7,33010.2,102000.7,21484.2,75140.5,,,0.0,23370.6,26721.1,18025.4,103140.2,51204.3,140359.2,18537.6,46050.6,89375.9,37658.8,19080.7,28973.5,20606.6,100154.3,88063.9,16816.9,33703.1,24262.8,62719.6,21714.7,128084.1,130009.2,19022.8,137394.5,16941.6,30825.7,60409.5,19752.9,20217.4,129228.8,14727.9,27058.1,34483.7,132478.7,33349.8,22339.9,70315.2,19911.9,65644.6,22000.9,62532.4,6969.0,87311.1,91260.0,34100.5,27642.5,24261.5,29702.9,29208.1,133461.9,70181.0,34885.8
33,37265.6,195603.3,104727.1,96258.9,31785.9,99784.2,52390.7,17612.4,131765.5,1223.5,2232.1,13964.2,78144.8,34784.3,116515.7,94939.8,72728.0,31334.1,92846.7,2865.9,26797.4,139079.3,46173.8,40365.7,127149.0,83739.3,9965.9,85932.4,2412.5,60595.3,,,23098.0,0.0,3676.8,39477.5,89502.7,55467.9,122460.8,8694.1,46464.9,87893.3,18660.5,39905.9,18648.5,3473.7,92344.3,70165.5,38269.0,42924.1,1218.5,65383.0,2690.4,127961.4,112110.8,4840.9,119595.4,37730.1,7781.4,43631.2,3985.2,4198.5,119235.0,36180.0,30227.4,11439.4,118841.2,37907.0,1527.8,75844.1,41364.0,46646.3,36345.8,39813.6,16477.9,73673.6,71117.6,11352.7,47422.2,45086.7,11320.0,11557.9,115915.9,52282.6,38055.1
